feature,importance
cat__diag_2_997,0.0
cat__tolazamide_No,0.0
cat__tolazamide_Steady,0.0
cat__tolazamide_Up,0.0
cat__diag_2_992,0.0
cat__diag_2_991,0.0
cat__diag_2_E868,0.0
cat__miglitol_No,0.0
cat__diag_2_E870,0.0
cat__tolbutamide_No,0.0
cat__diag_2_E928,0.0
cat__diag_2_E927,0.0
cat__diag_2_E924,0.0
cat__diag_2_E918,0.0
cat__diag_2_E917,0.0
cat__diag_2_E916,0.0
cat__diag_2_E915,0.0
cat__diag_2_E906,0.0
cat__diag_2_E905,0.0
cat__diag_2_E887,0.0
cat__diag_2_E885,0.0
cat__diag_2_E884,0.0
cat__miglitol_Down,0.0
cat__diag_2_E883,0.0
cat__diag_2_E882,0.0
cat__diag_2_E881,0.0
cat__tolbutamide_Steady,0.0
cat__diag_2_E880,0.0
cat__pioglitazone_Down,0.0
cat__diag_2_E879,0.0
cat__rosiglitazone_Down,0.0
cat__acarbose_Down,0.0
cat__diag_2_E878,0.0
cat__acarbose_Up,0.0
cat__diag_3_334,0.0
cat__diag_3_E934,0.0
cat__diag_3_336,0.0
cat__diag_3_720,0.0
cat__diag_3_718,0.0
cat__diag_3_717,0.0
cat__diag_3_716,0.0
cat__diag_3_715,0.0
cat__diag_3_965,0.0
cat__diag_3_714,0.0
cat__diag_3_713,0.0
cat__diag_3_712,0.0
cat__diag_3_711,0.0
cat__diag_3_710,0.0
cat__diag_3_709,0.0
cat__diag_3_708,0.0
cat__diag_3_966,0.0
cat__diag_3_706,0.0
cat__diag_3_705,0.0
cat__diag_3_704,0.0
cat__diag_3_703,0.0
cat__diag_3_702,0.0
cat__diag_3_701,0.0
cat__diag_3_967,0.0
cat__diag_3_7,0.0
cat__diag_3_698,0.0
cat__diag_3_697,0.0
cat__diag_3_969,0.0
cat__diag_3_696,0.0
cat__diag_3_719,0.0
cat__diag_3_721,0.0
cat__diag_3_970,0.0
cat__diag_3_722,0.0
cat__diag_3_953,0.0
cat__diag_3_747,0.0
cat__diag_3_746,0.0
cat__diag_3_745,0.0
cat__diag_3_742,0.0
cat__diag_3_741,0.0
cat__diag_3_738,0.0
cat__diag_3_956,0.0
cat__diag_3_737,0.0
cat__diag_3_736,0.0
cat__diag_3_735,0.0
cat__diag_3_958,0.0
cat__diag_3_734,0.0
cat__diag_3_959,0.0
cat__diag_3_733,0.0
cat__diag_3_732,0.0
cat__diag_3_731,0.0
cat__diag_3_730,0.0
cat__diag_3_729,0.0
cat__diag_3_962,0.0
cat__diag_3_727,0.0
cat__diag_3_726,0.0
cat__diag_3_725,0.0
cat__diag_3_724,0.0
cat__diag_3_723,0.0
cat__diag_3_695,0.0
cat__diag_3_694,0.0
cat__diag_3_337,0.0
cat__diag_3_649,0.0
cat__diag_3_647,0.0
cat__diag_3_646,0.0
cat__diag_3_644,0.0
cat__diag_3_989,0.0
cat__diag_3_643,0.0
cat__diag_3_642,0.0
cat__diag_3_641,0.0
cat__diag_3_627,0.0
cat__diag_3_626,0.0
cat__diag_3_991,0.0
cat__diag_3_625,0.0
cat__diag_3_624,0.0
cat__diag_3_623,0.0
cat__diag_3_622,0.0
cat__diag_3_621,0.0
cat__diag_3_620,0.0
cat__diag_3_992,0.0
cat__diag_3_619,0.0
cat__diag_3_998,0.0
cat__diag_3_618,0.0
cat__diag_3_617,0.0
cat__diag_3_616,0.0
cat__diag_3_614,0.0
cat__diag_3_611,0.0
cat__diag_3_999,0.0
cat__diag_3_648,0.0
cat__diag_3_652,0.0
cat__diag_3_693,0.0
cat__diag_3_653,0.0
cat__diag_3_692,0.0
cat__diag_3_690,0.0
cat__diag_3_686,0.0
cat__diag_3_685,0.0
cat__diag_3_684,0.0
cat__diag_3_980,0.0
cat__diag_3_681,0.0
cat__diag_3_680,0.0
cat__diag_3_674,0.0
cat__diag_3_671,0.0
cat__diag_3_670,0.0
cat__diag_3_669,0.0
cat__diag_3_665,0.0
cat__diag_3_664,0.0
cat__diag_3_987,0.0
cat__diag_3_663,0.0
cat__diag_3_661,0.0
cat__diag_3_660,0.0
cat__diag_3_66,0.0
cat__diag_3_659,0.0
cat__diag_3_658,0.0
cat__diag_3_657,0.0
cat__diag_3_656,0.0
cat__diag_3_655,0.0
cat__diag_3_654,0.0
cat__diag_3_952,0.0
cat__diag_3_75,0.0
cat__diag_3_750,0.0
cat__diag_3_862,0.0
cat__diag_3_860,0.0
cat__diag_3_854,0.0
cat__diag_3_853,0.0
cat__diag_3_852,0.0
cat__diag_3_851,0.0
cat__diag_3_850,0.0
cat__diag_3_848,0.0
cat__diag_3_847,0.0
cat__diag_3_845,0.0
cat__diag_3_844,0.0
cat__diag_3_842,0.0
cat__diag_3_841,0.0
cat__diag_3_840,0.0
cat__diag_3_837,0.0
cat__diag_3_836,0.0
cat__diag_3_912,0.0
cat__diag_3_834,0.0
cat__diag_3_831,0.0
cat__diag_3_913,0.0
cat__diag_3_826,0.0
cat__diag_3_825,0.0
cat__diag_3_824,0.0
cat__diag_3_915,0.0
cat__diag_3_823,0.0
cat__diag_3_916,0.0
cat__diag_3_861,0.0
cat__diag_3_911,0.0
cat__diag_3_951,0.0
cat__diag_3_863,0.0
cat__diag_3_883,0.0
cat__diag_3_882,0.0
cat__diag_3_890,0.0
cat__diag_3_881,0.0
cat__diag_3_891,0.0
cat__diag_3_892,0.0
cat__diag_3_9,0.0
cat__diag_3_905,0.0
cat__diag_3_88,0.0
cat__diag_3_906,0.0
cat__diag_3_907,0.0
cat__diag_3_879,0.0
cat__diag_3_877,0.0
cat__diag_3_908,0.0
cat__diag_3_909,0.0
cat__diag_3_876,0.0
cat__diag_3_873,0.0
cat__diag_3_872,0.0
cat__diag_3_870,0.0
cat__diag_3_868,0.0
cat__diag_3_867,0.0
cat__diag_3_910,0.0
cat__diag_3_866,0.0
cat__diag_3_865,0.0
cat__diag_3_864,0.0
cat__diag_3_822,0.0
cat__diag_3_821,0.0
cat__diag_3_820,0.0
cat__diag_3_816,0.0
cat__diag_3_923,0.0
cat__diag_3_924,0.0
cat__diag_3_928,0.0
cat__diag_3_930,0.0
cat__diag_3_933,0.0
cat__diag_3_934,0.0
cat__diag_3_783,0.0
cat__diag_3_782,0.0
cat__diag_3_781,0.0
cat__diag_3_935,0.0
cat__diag_3_78,0.0
cat__diag_3_759,0.0
cat__diag_3_758,0.0
cat__diag_3_94,0.0
cat__diag_3_943,0.0
cat__diag_3_757,0.0
cat__diag_3_756,0.0
cat__diag_3_944,0.0
cat__diag_3_755,0.0
cat__diag_3_754,0.0
cat__diag_3_945,0.0
cat__diag_3_753,0.0
cat__diag_3_752,0.0
cat__diag_3_948,0.0
cat__diag_3_751,0.0
cat__diag_3_922,0.0
cat__diag_3_788,0.0
cat__diag_3_921,0.0
cat__diag_3_800,0.0
cat__diag_3_815,0.0
cat__diag_3_814,0.0
cat__diag_3_813,0.0
cat__diag_3_917,0.0
cat__diag_3_812,0.0
cat__diag_3_810,0.0
cat__diag_3_808,0.0
cat__diag_3_807,0.0
cat__diag_3_805,0.0
cat__diag_3_802,0.0
cat__diag_3_801,0.0
cat__diag_3_918,0.0
cat__diag_3_920,0.0
cat__diag_3_8,0.0
cat__diag_3_919,0.0
cat__diag_3_797,0.0
cat__diag_3_796,0.0
cat__diag_3_795,0.0
cat__diag_3_794,0.0
cat__diag_3_793,0.0
cat__diag_3_792,0.0
cat__diag_3_791,0.0
cat__diag_3_790,0.0
cat__diag_3_79,0.0
cat__diag_3_610,0.0
cat__diag_3_608,0.0
cat__diag_3_607,0.0
cat__diag_3_E887,0.0
cat__diag_3_426,0.0
cat__diag_3_E894,0.0
cat__diag_3_E900,0.0
cat__diag_3_423,0.0
cat__diag_3_421,0.0
cat__diag_3_420,0.0
cat__diag_3_42,0.0
cat__diag_3_417,0.0
cat__diag_3_416,0.0
cat__diag_3_415,0.0
cat__diag_3_E901,0.0
cat__diag_3_E904,0.0
cat__diag_3_E905,0.0
cat__diag_3_E906,0.0
cat__diag_3_E915,0.0
cat__diag_3_E916,0.0
cat__diag_3_E917,0.0
cat__diag_3_E919,0.0
cat__diag_3_E920,0.0
cat__diag_3_405,0.0
cat__diag_3_E922,0.0
cat__diag_3_E924,0.0
cat__diag_3_E927,0.0
cat__diag_3_E928,0.0
cat__diag_3_398,0.0
cat__diag_3_E888,0.0
cat__diag_3_429,0.0
cat__diag_3_462,0.0
cat__diag_3_430,0.0
cat__diag_3_460,0.0
cat__diag_3_459,0.0
cat__diag_3_E884,0.0
cat__diag_3_457,0.0
cat__diag_3_456,0.0
cat__diag_3_455,0.0
cat__diag_3_454,0.0
cat__diag_3_E885,0.0
cat__diag_3_452,0.0
cat__diag_3_451,0.0
cat__diag_3_448,0.0
cat__diag_3_447,0.0
cat__diag_3_446,0.0
cat__diag_3_445,0.0
cat__diag_3_444,0.0
cat__diag_3_442,0.0
cat__diag_3_441,0.0
cat__diag_3_E886,0.0
cat__diag_3_437,0.0
cat__diag_3_436,0.0
cat__diag_3_435,0.0
cat__diag_3_434,0.0
cat__diag_3_433,0.0
cat__diag_3_432,0.0
cat__diag_3_431,0.0
cat__diag_3_397,0.0
cat__diag_3_394,0.0
cat__diag_3_E929,0.0
cat__diag_3_391,0.0
cat__diag_3_360,0.0
cat__diag_3_359,0.0
cat__diag_3_358,0.0
cat__diag_3_E932,0.0
cat__diag_3_356,0.0
cat__diag_3_355,0.0
cat__diag_3_354,0.0
cat__diag_3_353,0.0
cat__diag_3_351,0.0
cat__diag_3_350,0.0
cat__diag_3_35,0.0
cat__diag_3_349,0.0
cat__diag_3_348,0.0
cat__diag_3_347,0.0
cat__diag_3_346,0.0
cat__diag_3_345,0.0
cat__diag_3_344,0.0
cat__diag_3_E933,0.0
cat__diag_3_884,0.0
cat__diag_3_343,0.0
cat__diag_3_E935,0.0
cat__diag_3_340,0.0
cat__diag_3_E936,0.0
cat__diag_3_34,0.0
cat__diag_3_338,0.0
cat__diag_3_E931,0.0
cat__diag_3_361,0.0
cat__diag_3_362,0.0
cat__diag_3_38,0.0
cat__diag_3_389,0.0
cat__diag_3_388,0.0
cat__diag_3_387,0.0
cat__diag_3_386,0.0
cat__diag_3_385,0.0
cat__diag_3_384,0.0
cat__diag_3_383,0.0
cat__diag_3_382,0.0
cat__diag_3_E930,0.0
cat__diag_3_381,0.0
cat__diag_3_380,0.0
cat__diag_3_379,0.0
cat__diag_3_365,0.0
cat__diag_3_378,0.0
cat__diag_3_377,0.0
cat__diag_3_376,0.0
cat__diag_3_374,0.0
cat__diag_3_373,0.0
cat__diag_3_372,0.0
cat__diag_3_370,0.0
cat__diag_3_369,0.0
cat__diag_3_368,0.0
cat__diag_3_366,0.0
cat__diag_3_365.44,0.0
cat__diag_3_461,0.0
cat__diag_3_463,0.0
cat__diag_3_605,0.0
cat__diag_3_580,0.0
cat__diag_3_E850,0.0
cat__diag_3_E852,0.0
cat__diag_3_576,0.0
cat__diag_3_E854,0.0
cat__diag_3_575,0.0
cat__diag_3_574,0.0
cat__diag_3_573,0.0
cat__diag_3_572,0.0
cat__diag_3_E855,0.0
cat__diag_3_570,0.0
cat__diag_3_57,0.0
cat__diag_3_569,0.0
cat__diag_3_568,0.0
cat__diag_3_567,0.0
cat__diag_3_566,0.0
cat__diag_3_565,0.0
cat__diag_3_564,0.0
cat__diag_3_E858,0.0
cat__diag_3_E861,0.0
cat__diag_3_558,0.0
cat__diag_3_557,0.0
cat__diag_3_556,0.0
cat__diag_3_555,0.0
cat__diag_3_E864,0.0
cat__diag_3_552,0.0
cat__diag_3_579,0.0
cat__diag_3_E849,0.0
cat__diag_3_464,0.0
cat__diag_3_582,0.0
cat__diag_3_604,0.0
cat__diag_3_603,0.0
cat__diag_3_602,0.0
cat__diag_3_601,0.0
cat__diag_3_600,0.0
cat__diag_3_E812,0.0
cat__diag_3_598,0.0
cat__diag_3_597,0.0
cat__diag_3_E813,0.0
cat__diag_3_595,0.0
cat__diag_3_594,0.0
cat__diag_3_593,0.0
cat__diag_3_592,0.0
cat__diag_3_E816,0.0
cat__diag_3_E817,0.0
cat__diag_3_591,0.0
cat__diag_3_590,0.0
cat__diag_3_588,0.0
cat__diag_3_586,0.0
cat__diag_3_E818,0.0
cat__diag_3_E819,0.0
cat__diag_3_E822,0.0
cat__diag_3_E826,0.0
cat__diag_3_E828,0.0
cat__diag_3_583,0.0
cat__diag_3_550,0.0
cat__diag_3_543,0.0
cat__diag_3_540,0.0
cat__diag_3_54,0.0
cat__diag_3_506,0.0
cat__diag_3_501,0.0
cat__diag_3_500,0.0
cat__diag_3_5,0.0
cat__diag_3_E880,0.0
cat__diag_3_495,0.0
cat__diag_3_494,0.0
cat__diag_3_E881,0.0
cat__diag_3_492,0.0
cat__diag_3_E882,0.0
cat__diag_3_490,0.0
cat__diag_3_49,0.0
cat__diag_3_487,0.0
cat__diag_3_485,0.0
cat__diag_3_482,0.0
cat__diag_3_481,0.0
cat__diag_3_480,0.0
cat__diag_3_478,0.0
cat__diag_3_477,0.0
cat__diag_3_475,0.0
cat__diag_3_473,0.0
cat__diag_3_472,0.0
cat__diag_3_470,0.0
cat__diag_3_E883,0.0
cat__diag_3_465,0.0
cat__diag_3_507,0.0
cat__diag_3_508,0.0
cat__diag_3_510,0.0
cat__diag_3_528,0.0
cat__diag_3_538,0.0
cat__diag_3_537,0.0
cat__diag_3_E865,0.0
cat__diag_2_800,0.0
cat__diag_3_534,0.0
cat__diag_3_533,0.0
cat__diag_3_532,0.0
cat__diag_3_531,0.0
cat__diag_3_E870,0.0
cat__diag_3_53,0.0
cat__diag_3_529,0.0
cat__diag_3_527,0.0
cat__diag_3_E879,0.0
cat__diag_3_525,0.0
cat__diag_3_523,0.0
cat__diag_3_522,0.0
cat__diag_3_521,0.0
cat__diag_3_519,0.0
cat__diag_3_E876,0.0
cat__diag_3_517,0.0
cat__diag_3_516,0.0
cat__diag_3_515,0.0
cat__diag_3_514,0.0
cat__diag_3_512,0.0
cat__diag_3_535,0.0
cat__diag_2_622,0.0
cat__diag_2_799,0.0
cat__diag_1_603,0.0
cat__diag_1_601,0.0
cat__diag_1_600,0.0
cat__diag_1_598,0.0
cat__diag_1_596,0.0
cat__diag_1_595,0.0
cat__diag_1_594,0.0
cat__diag_1_593,0.0
cat__diag_1_591,0.0
cat__diag_1_588,0.0
cat__diag_1_586,0.0
cat__diag_1_585,0.0
cat__diag_1_583,0.0
cat__diag_1_582,0.0
cat__diag_1_581,0.0
cat__diag_1_580,0.0
cat__diag_1_58,0.0
cat__diag_1_579,0.0
cat__diag_1_576,0.0
cat__diag_1_575,0.0
cat__diag_1_573,0.0
cat__diag_1_570,0.0
cat__diag_1_57,0.0
cat__diag_1_568,0.0
cat__diag_1_567,0.0
cat__diag_1_565,0.0
cat__diag_1_564,0.0
cat__diag_1_557,0.0
cat__diag_1_556,0.0
cat__diag_1_555,0.0
cat__diag_1_602,0.0
cat__diag_1_604,0.0
cat__diag_1_657,0.0
cat__diag_1_607,0.0
cat__diag_1_655,0.0
cat__diag_1_653,0.0
cat__diag_1_652,0.0
cat__diag_1_647,0.0
cat__diag_1_646,0.0
cat__diag_1_644,0.0
cat__diag_1_643,0.0
cat__diag_1_642,0.0
cat__diag_1_641,0.0
cat__diag_1_637,0.0
cat__diag_1_634,0.0
cat__diag_1_633,0.0
cat__diag_1_632,0.0
cat__diag_1_627,0.0
cat__diag_1_626,0.0
cat__diag_1_625,0.0
cat__diag_1_623,0.0
cat__diag_1_622,0.0
cat__diag_1_621,0.0
cat__diag_1_620,0.0
cat__diag_1_619,0.0
cat__diag_1_617,0.0
cat__diag_1_616,0.0
cat__diag_1_615,0.0
cat__diag_1_614,0.0
cat__diag_1_611,0.0
cat__diag_1_610,0.0
cat__diag_1_61,0.0
cat__diag_1_608,0.0
cat__diag_1_553,0.0
cat__diag_1_551,0.0
cat__diag_1_550,0.0
cat__diag_1_542,0.0
cat__diag_1_492,0.0
cat__diag_1_490,0.0
cat__diag_1_49,0.0
cat__diag_1_487,0.0
cat__diag_1_485,0.0
cat__diag_1_483,0.0
cat__diag_1_481,0.0
cat__diag_1_480,0.0
cat__diag_1_48,0.0
cat__diag_1_478,0.0
cat__diag_1_477,0.0
cat__diag_1_475,0.0
cat__diag_1_474,0.0
cat__diag_1_473,0.0
cat__diag_1_471,0.0
cat__diag_1_470,0.0
cat__diag_1_47,0.0
cat__diag_1_465,0.0
cat__diag_1_464,0.0
cat__diag_1_463,0.0
cat__diag_1_462,0.0
cat__diag_1_461,0.0
cat__diag_1_459,0.0
cat__diag_1_457,0.0
cat__diag_1_456,0.0
cat__diag_1_455,0.0
cat__diag_1_454,0.0
cat__diag_1_452,0.0
cat__diag_1_451,0.0
cat__diag_1_494,0.0
cat__diag_1_495,0.0
cat__diag_1_496,0.0
cat__diag_1_522,0.0
cat__diag_1_541,0.0
cat__diag_1_54,0.0
cat__diag_1_536,0.0
cat__diag_1_534,0.0
cat__diag_1_533,0.0
cat__diag_1_532,0.0
cat__diag_1_53,0.0
cat__diag_1_529,0.0
cat__diag_1_528,0.0
cat__diag_1_527,0.0
cat__diag_1_526,0.0
cat__diag_1_524,0.0
cat__diag_1_523,0.0
cat__diag_1_521,0.0
cat__diag_1_5,0.0
cat__diag_1_52,0.0
cat__diag_1_519,0.0
cat__diag_1_516,0.0
cat__diag_1_515,0.0
cat__diag_1_514,0.0
cat__diag_1_513,0.0
cat__diag_1_512,0.0
cat__diag_1_511,0.0
cat__diag_1_510,0.0
cat__diag_1_508,0.0
cat__diag_1_506,0.0
cat__diag_1_501,0.0
cat__diag_1_500,0.0
cat__diag_1_656,0.0
cat__diag_1_658,0.0
cat__diag_2_797,0.0
cat__diag_1_827,0.0
cat__diag_1_825,0.0
cat__diag_1_823,0.0
cat__diag_1_822,0.0
cat__diag_1_82,0.0
cat__diag_1_817,0.0
cat__diag_1_816,0.0
cat__diag_1_815,0.0
cat__diag_1_814,0.0
cat__diag_1_813,0.0
cat__diag_1_810,0.0
cat__diag_1_808,0.0
cat__diag_1_807,0.0
cat__diag_1_806,0.0
cat__diag_1_804,0.0
cat__diag_1_803,0.0
cat__diag_1_802,0.0
cat__diag_1_801,0.0
cat__diag_1_800,0.0
cat__diag_1_799,0.0
cat__diag_1_797,0.0
cat__diag_1_796,0.0
cat__diag_1_795,0.0
cat__diag_1_794,0.0
cat__diag_1_793,0.0
cat__diag_1_792,0.0
cat__diag_1_791,0.0
cat__diag_1_79,0.0
cat__diag_1_788,0.0
cat__diag_1_785,0.0
cat__diag_1_826,0.0
cat__diag_1_831,0.0
cat__diag_1_659,0.0
cat__diag_1_832,0.0
cat__diag_1_870,0.0
cat__diag_1_868,0.0
cat__diag_1_867,0.0
cat__diag_1_866,0.0
cat__diag_1_865,0.0
cat__diag_1_864,0.0
cat__diag_1_863,0.0
cat__diag_1_862,0.0
cat__diag_1_861,0.0
cat__diag_1_860,0.0
cat__diag_1_854,0.0
cat__diag_1_853,0.0
cat__diag_1_852,0.0
cat__diag_1_851,0.0
cat__diag_1_850,0.0
cat__diag_1_848,0.0
cat__diag_1_847,0.0
cat__diag_1_846,0.0
cat__diag_1_845,0.0
cat__diag_1_844,0.0
cat__diag_1_843,0.0
cat__diag_1_842,0.0
cat__diag_1_840,0.0
cat__diag_1_84,0.0
cat__diag_1_839,0.0
cat__diag_1_838,0.0
cat__diag_1_837,0.0
cat__diag_1_836,0.0
cat__diag_1_835,0.0
cat__diag_1_784,0.0
cat__diag_1_783,0.0
cat__diag_1_782,0.0
cat__diag_1_78,0.0
cat__diag_1_708,0.0
cat__diag_1_706,0.0
cat__diag_1_705,0.0
cat__diag_1_704,0.0
cat__diag_1_703,0.0
cat__diag_1_700,0.0
cat__diag_1_70,0.0
cat__diag_1_7,0.0
cat__diag_1_696,0.0
cat__diag_1_695,0.0
cat__diag_1_694,0.0
cat__diag_1_693,0.0
cat__diag_1_692,0.0
cat__diag_1_691,0.0
cat__diag_1_686,0.0
cat__diag_1_685,0.0
cat__diag_1_684,0.0
cat__diag_1_683,0.0
cat__diag_1_681,0.0
cat__diag_1_680,0.0
cat__diag_1_674,0.0
cat__diag_1_671,0.0
cat__diag_1_669,0.0
cat__diag_1_665,0.0
cat__diag_1_664,0.0
cat__diag_1_663,0.0
cat__diag_1_661,0.0
cat__diag_1_660,0.0
cat__diag_1_66,0.0
cat__diag_1_709,0.0
cat__diag_1_710,0.0
cat__diag_1_711,0.0
cat__diag_1_733,0.0
cat__diag_1_759,0.0
cat__diag_1_756,0.0
cat__diag_1_753,0.0
cat__diag_1_751,0.0
cat__diag_1_75,0.0
cat__diag_1_747,0.0
cat__diag_1_746,0.0
cat__diag_1_745,0.0
cat__diag_1_738,0.0
cat__diag_1_737,0.0
cat__diag_1_736,0.0
cat__diag_1_735,0.0
cat__diag_1_734,0.0
cat__diag_1_732,0.0
cat__diag_1_714,0.0
cat__diag_1_731,0.0
cat__diag_1_729,0.0
cat__diag_1_728,0.0
cat__diag_1_727,0.0
cat__diag_1_726,0.0
cat__diag_1_725,0.0
cat__diag_1_723,0.0
cat__diag_1_721,0.0
cat__diag_1_720,0.0
cat__diag_1_719,0.0
cat__diag_1_718,0.0
cat__diag_1_717,0.0
cat__diag_1_716,0.0
cat__diag_1_448,0.0
cat__diag_1_447,0.0
cat__diag_1_446,0.0
cat__diag_1_229,0.0
cat__diag_1_227,0.0
cat__diag_1_226,0.0
cat__diag_1_225,0.0
cat__diag_1_223,0.0
cat__diag_1_220,0.0
cat__diag_1_219,0.0
cat__diag_1_217,0.0
cat__diag_1_216,0.0
cat__diag_1_215,0.0
cat__diag_1_214,0.0
cat__diag_1_212,0.0
cat__diag_1_210,0.0
cat__diag_1_208,0.0
cat__diag_1_207,0.0
cat__diag_1_205,0.0
cat__diag_1_204,0.0
cat__diag_1_203,0.0
cat__diag_1_202,0.0
cat__diag_1_201,0.0
cat__diag_1_200,0.0
cat__diag_1_199,0.0
cat__diag_1_197,0.0
cat__diag_1_196,0.0
cat__diag_1_195,0.0
cat__diag_1_194,0.0
cat__diag_1_193,0.0
cat__diag_1_192,0.0
cat__diag_1_191,0.0
cat__diag_1_189,0.0
cat__diag_1_228,0.0
cat__diag_1_23,0.0
cat__diag_1_445,0.0
cat__diag_1_230,0.0
cat__diag_1_250.9,0.0
cat__diag_1_250.83,0.0
cat__diag_1_250.53,0.0
cat__diag_1_250.52,0.0
cat__diag_1_250.51,0.0
cat__diag_1_250.5,0.0
cat__diag_1_250.43,0.0
cat__diag_1_250.42,0.0
cat__diag_1_250.33,0.0
cat__diag_1_250.32,0.0
cat__diag_1_250.31,0.0
cat__diag_1_250.3,0.0
cat__diag_1_250.23,0.0
cat__diag_1_250.22,0.0
cat__diag_1_250.21,0.0
cat__diag_1_250.1,0.0
cat__diag_1_250.01,0.0
cat__diag_1_246,0.0
cat__diag_1_245,0.0
cat__diag_1_244,0.0
cat__diag_1_242,0.0
cat__diag_1_241,0.0
cat__diag_1_240,0.0
cat__diag_1_239,0.0
cat__diag_1_238,0.0
cat__diag_1_237,0.0
cat__diag_1_236,0.0
cat__diag_1_235,0.0
cat__diag_1_233,0.0
cat__diag_1_188,0.0
cat__diag_1_187,0.0
cat__diag_1_184,0.0
cat__diag_1_183,0.0
cat__diag_1_117,0.0
cat__diag_1_115,0.0
cat__diag_1_114,0.0
cat__diag_1_112,0.0
cat__diag_1_110,0.0
cat__diag_1_11,0.0
cat__diag_1_10,0.0
cat__admission_source_id_25,0.0
cat__admission_source_id_22,0.0
cat__admission_source_id_20,0.0
cat__admission_source_id_14,0.0
cat__admission_source_id_11,0.0
cat__admission_source_id_10,0.0
cat__admission_source_id_9,0.0
cat__admission_source_id_8,0.0
cat__admission_source_id_3,0.0
cat__discharge_disposition_id_27,0.0
cat__discharge_disposition_id_24,0.0
cat__discharge_disposition_id_20,0.0
cat__discharge_disposition_id_19,0.0
cat__discharge_disposition_id_17,0.0
cat__discharge_disposition_id_16,0.0
cat__discharge_disposition_id_12,0.0
cat__gender_Unknown/Invalid,0.0
cat__discharge_disposition_id_10,0.0
cat__discharge_disposition_id_9,0.0
cat__discharge_disposition_id_8,0.0
cat__admission_type_id_7,0.0
cat__admission_type_id_4,0.0
cat__diag_1_131,0.0
cat__diag_1_133,0.0
cat__diag_1_135,0.0
cat__diag_1_158,0.0
cat__diag_1_182,0.0
cat__diag_1_180,0.0
cat__diag_1_179,0.0
cat__diag_1_175,0.0
cat__diag_1_174,0.0
cat__diag_1_173,0.0
cat__diag_1_172,0.0
cat__diag_1_171,0.0
cat__diag_1_170,0.0
cat__diag_1_164,0.0
cat__diag_1_163,0.0
cat__diag_1_161,0.0
cat__diag_1_160,0.0
cat__diag_1_157,0.0
cat__diag_1_136,0.0
cat__diag_1_156,0.0
cat__diag_1_155,0.0
cat__diag_1_154,0.0
cat__diag_1_152,0.0
cat__diag_1_151,0.0
cat__diag_1_150,0.0
cat__diag_1_149,0.0
cat__diag_1_148,0.0
cat__diag_1_147,0.0
cat__diag_1_146,0.0
cat__diag_1_143,0.0
cat__diag_1_142,0.0
cat__diag_1_141,0.0
cat__diag_1_250.91,0.0
cat__diag_1_250.92,0.0
cat__diag_1_250.93,0.0
cat__diag_1_346,0.0
cat__diag_1_379,0.0
cat__diag_1_378,0.0
cat__diag_1_377,0.0
cat__diag_1_376,0.0
cat__diag_1_375,0.0
cat__diag_1_374,0.0
cat__diag_1_372,0.0
cat__diag_1_370,0.0
cat__diag_1_369,0.0
cat__diag_1_368,0.0
cat__diag_1_365,0.0
cat__diag_1_363,0.0
cat__diag_1_362,0.0
cat__diag_1_361,0.0
cat__diag_1_360,0.0
cat__diag_1_36,0.0
cat__diag_1_359,0.0
cat__diag_1_358,0.0
cat__diag_1_357,0.0
cat__diag_1_356,0.0
cat__diag_1_355,0.0
cat__diag_1_354,0.0
cat__diag_1_353,0.0
cat__diag_1_352,0.0
cat__diag_1_351,0.0
cat__diag_1_350,0.0
cat__diag_1_35,0.0
cat__diag_1_349,0.0
cat__diag_1_348,0.0
cat__diag_1_380,0.0
cat__diag_1_381,0.0
cat__diag_1_382,0.0
cat__diag_1_416,0.0
cat__diag_1_442,0.0
cat__diag_1_441,0.0
cat__diag_1_437,0.0
cat__diag_1_432,0.0
cat__diag_1_430,0.0
cat__diag_1_429,0.0
cat__diag_1_425,0.0
cat__diag_1_423,0.0
cat__diag_1_422,0.0
cat__diag_1_421,0.0
cat__diag_1_420,0.0
cat__diag_1_42,0.0
cat__diag_1_417,0.0
cat__diag_1_413,0.0
cat__diag_1_383,0.0
cat__diag_1_412,0.0
cat__diag_1_41,0.0
cat__diag_1_405,0.0
cat__diag_1_398,0.0
cat__diag_1_397,0.0
cat__diag_1_396,0.0
cat__diag_1_395,0.0
cat__diag_1_394,0.0
cat__diag_1_39,0.0
cat__diag_1_389,0.0
cat__diag_1_388,0.0
cat__diag_1_385,0.0
cat__diag_1_384,0.0
cat__diag_1_347,0.0
cat__diag_1_345,0.0
cat__diag_1_251,0.0
cat__diag_1_344,0.0
cat__diag_1_298,0.0
cat__diag_1_297,0.0
cat__diag_1_293,0.0
cat__diag_1_292,0.0
cat__diag_1_291,0.0
cat__diag_1_290,0.0
cat__diag_1_289,0.0
cat__diag_1_288,0.0
cat__diag_1_287,0.0
cat__diag_1_286,0.0
cat__diag_1_284,0.0
cat__diag_1_283,0.0
cat__diag_1_281,0.0
cat__diag_1_280,0.0
cat__diag_1_279,0.0
cat__diag_1_277,0.0
cat__diag_1_275,0.0
cat__diag_1_274,0.0
cat__diag_1_273,0.0
cat__diag_1_272,0.0
cat__diag_1_271,0.0
cat__diag_1_27,0.0
cat__diag_1_266,0.0
cat__diag_1_263,0.0
cat__diag_1_262,0.0
cat__diag_1_261,0.0
cat__diag_1_255,0.0
